Station,Soil_2,PARCUM,Total_Pre_all_CS,Total_EP_all_CS,Total_Ref_ET_all_CS,Total_Rice_CWR_all_CS,Total_IWR_all_CS,Mean_Ari_Index_all_CS,Num_DD,Number_DS,Mean_lenght_DS,Max_lenght_DS,Num_WD,Number_WS,Mean_Intensity,Mean_lenght_WS,Max_lenght_WS,Num_HD_Tmax,Num_HW_Tmax,Mean_lenght_HW_Tmax,Max_lenght_HW_Tmax,Num_HD_Tmin,Num_HW_Tmin,Mean_lenght_HW_Tmin,Max_lenght_HW_Tmin,Yield
22_Tolima_Sanluis,Clay_Loam,608.27,549.2,177.59,930.026,1025.305,847.715,0.565,88,6,9,19,39,5,16.957,3,4,24,3,4,5,0,0,0,0,8220.2
22_Tolima_Sanluis,Clay_Loam,618.38,549.2,172.424,922.946,1020.626,848.202,0.579,89,6,10,19,37,4,18.346,3,4,24,4,4,5,0,0,0,0,8195.8
22_Tolima_Sanluis,Clay_Loam,629.55,355.7,135.931,952.268,1050.186,914.255,0.379,97,8,9,27,29,3,11.936,5,7,51,4,10,18,0,0,0,0,8531.1
22_Tolima_Sanluis,Clay_Loam,663.05,337.5,133.973,965.166,1064.767,930.794,0.37,98,7,10,27,29,3,11.936,5,7,53,4,10,18,0,0,0,0,8696.9
22_Tolima_Sanluis,Clay_Loam,682.19,367.5,146.318,964.731,1068.17,921.852,0.407,96,7,10,27,31,4,11.618,4,7,52,5,9,18,0,0,0,0,8571.8
22_Tolima_Sanluis,Clay_Loam,518.46,565.1,186.924,806.598,901.145,714.221,0.635,82,6,9,17,38,6,14.496,4,6,19,3,3,3,3,0,0,0,6906
22_Tolima_Sanluis,Clay_Loam,541.73,515.9,165.469,835.948,930.048,764.579,0.573,89,7,9,20,32,5,15.915,3,5,28,3,7,14,2,0,0,0,7247.8
22_Tolima_Sanluis,Clay_Loam,566.74,517.6,165.416,858.642,954.639,789.223,0.58,90,6,11,20,32,5,15.915,3,5,36,4,8,21,2,0,0,0,7668.5
22_Tolima_Sanluis,Clay_Loam,487.61,525.3,211.031,773.77,868.38,657.349,0.623,72,6,8,15,46,7,11.145,4,5,13,1,3,3,6,0,0,0,6695.5
22_Tolima_Sanluis,Clay_Loam,501.93,472.3,189.205,777.784,873.308,684.103,0.565,75,6,9,15,43,6,9.794,4,5,16,2,4,5,6,0,0,0,6758.2
22_Tolima_Sanluis,Clay_Loam,508.57,375.5,169.653,777.512,875.259,705.606,0.449,77,6,9,15,41,6,9.794,4,5,15,2,4,5,7,0,0,0,6749.5
22_Tolima_Sanluis,Clay_Loam,443.14,623.9,207.139,707.482,788.913,581.774,0.784,77,5,8,15,43,3,17.266,6,8,4,0,0,0,2,0,0,0,6660.4
22_Tolima_Sanluis,Clay_Loam,452.28,558.7,192.409,697.401,780.492,588.083,0.71,78,4,9,15,42,3,15.836,5,8,1,0,0,0,1,0,0,0,6580.1
22_Tolima_Sanluis,Clay_Loam,468.65,457.5,161.807,711.165,794.78,632.973,0.586,84,5,9,15,36,2,18.821,6,8,5,1,3,3,2,0,0,0,6707.5
22_Tolima_Sanluis,Clay_Loam,464.09,709.2,215.136,729.544,814.871,599.735,0.922,81,6,7,10,39,3,13.661,4,4,10,1,6,6,7,0,0,0,6796.1
22_Tolima_Sanluis,Clay_Loam,484.6,708.6,214.548,740.79,825.178,610.63,0.911,82,6,7,11,39,3,13.661,4,4,9,0,0,0,4,0,0,0,6768.6
22_Tolima_Sanluis,Clay_Loam,505.58,641,187.897,768.34,854.351,666.454,0.823,87,5,9,21,34,2,14.692,4,4,16,1,9,9,3,0,0,0,7136.4
22_Tolima_Sanluis,Clay_Loam,473.93,760.1,244.136,751.34,836.309,592.173,0.978,76,6,6,9,46,6,14.199,4,6,7,1,5,5,1,0,0,0,7024.7
22_Tolima_Sanluis,Clay_Loam,486.96,729.4,226.598,749.08,833.045,606.447,0.936,80,6,8,14,42,5,15.528,4,6,2,0,0,0,0,0,0,0,7262.4
22_Tolima_Sanluis,Clay_Loam,496.64,636.7,210.591,748.016,833.616,623.025,0.825,81,6,8,14,41,4,11.667,4,6,1,0,0,0,0,0,0,0,7436.8
22_Tolima_Sanluis,Clay_Loam,463.86,672.3,243.78,732.652,816.669,572.889,0.896,70,3,8,10,52,5,13.399,4,6,3,0,0,0,0,0,0,0,6654.8
22_Tolima_Sanluis,Clay_Loam,463.74,602,233.66,726.197,811.099,577.439,0.782,70,3,8,10,51,5,13.399,4,6,3,0,0,0,0,0,0,0,6726.1
22_Tolima_Sanluis,Clay_Loam,475.98,519.6,216.574,732.46,817.932,601.358,0.646,72,3,8,10,49,6,11.554,4,6,5,0,0,0,0,0,0,0,6963.8
22_Tolima_Sanluis,Clay_Loam,513.71,385.7,134.546,855.685,947.467,812.921,0.451,93,6,10,28,29,2,9.604,4,4,51,6,8,24,18,2,6,10,6742
22_Tolima_Sanluis,Clay_Loam,530.81,393.4,140.168,835.88,930.833,790.665,0.476,91,6,10,28,30,2,9.604,4,4,49,4,11,24,23,3,6,10,6666
22_Tolima_Sanluis,Clay_Loam,563.53,343.8,126.815,854.734,952.248,825.433,0.421,95,7,10,28,27,2,9.604,4,4,54,6,8,24,26,3,6,10,6441.5
22_Tolima_Sanluis,Clay_Loam,500.54,837.9,262.641,792.626,885.472,622.831,0.991,66,4,8,11,54,7,18.043,4,7,10,0,0,0,0,0,0,0,6895.9
22_Tolima_Sanluis,Clay_Loam,507.97,832.1,261.797,795.349,887.926,626.129,0.991,68,5,7,12,52,6,19.904,4,7,10,0,0,0,0,0,0,0,7150.1
22_Tolima_Sanluis,Clay_Loam,514.52,824.6,266.474,777.766,872.429,605.955,0.996,65,4,7,12,55,7,17.737,4,7,5,0,0,0,0,0,0,0,7215.8
22_Tolima_Sanluis,Clay_Loam,456.2,646.4,247.41,736.857,824.152,576.742,0.846,67,4,6,11,52,9,9.877,3,5,7,1,4,4,3,0,0,0,6580.2
22_Tolima_Sanluis,Clay_Loam,467.37,605.6,236.539,734.952,822.245,585.706,0.799,68,4,6,11,51,9,9.877,3,5,1,0,0,0,2,0,0,0,6757.9
22_Tolima_Sanluis,Clay_Loam,479.63,581.3,231.803,741.75,830.37,598.567,0.763,69,5,6,9,50,9,11.049,3,5,1,0,0,0,1,0,0,0,6958
22_Tolima_Sanluis,Sandy_Clay_Loam,537.66,535.6,175.673,818.023,915.523,739.85,0.607,84,8,8,16,36,6,16.806,4,7,19,3,3,3,3,0,0,0,7146.8
22_Tolima_Sanluis,Sandy_Clay_Loam,552.65,526.9,168.047,832.89,930.27,762.223,0.602,88,7,10,27,33,6,16.806,4,7,23,4,3,4,4,0,0,0,7138.3
22_Tolima_Sanluis,Sandy_Clay_Loam,560.88,506.4,161.753,842.21,940.048,778.295,0.592,89,7,11,28,32,5,18.433,4,7,29,5,3,4,4,0,0,0,7224.5
22_Tolima_Sanluis,Sandy_Clay_Loam,488.4,515.6,191.486,753.402,845.588,654.102,0.622,80,8,6,8,39,4,13.225,3,3,12,1,3,3,8,1,3,3,6696.6
22_Tolima_Sanluis,Sandy_Clay_Loam,495.35,474.5,179.47,761.075,853.793,674.323,0.566,83,10,6,8,36,4,13.225,3,3,14,1,3,3,7,1,3,3,6774.8
22_Tolima_Sanluis,Sandy_Clay_Loam,500.84,498.9,183.612,762.005,855.689,672.077,0.612,82,8,7,12,37,4,13.225,3,3,11,0,0,0,4,0,0,0,6718.8
22_Tolima_Sanluis,Sandy_Clay_Loam,508.88,588.9,183.616,798.315,892.411,708.795,0.695,85,7,10,16,34,4,21.229,4,7,21,2,6,9,4,0,0,0,6908.8
22_Tolima_Sanluis,Sandy_Clay_Loam,529.99,551.8,164.307,812.482,908.639,744.332,0.656,90,8,10,16,30,3,25.661,5,7,27,3,6,9,5,0,0,0,7231.4
22_Tolima_Sanluis,Sandy_Clay_Loam,541.38,353.8,120.796,820.017,919.287,798.491,0.414,96,8,10,16,24,2,21.763,4,5,29,3,6,9,5,0,0,0,7046.4
22_Tolima_Sanluis,Sandy_Clay_Loam,539.63,604.7,179.702,828.132,926.311,746.609,0.685,89,4,14,19,31,3,17.2,4,5,32,3,4,5,5,0,0,0,7155.4
22_Tolima_Sanluis,Sandy_Clay_Loam,544.03,561.7,167.062,832.49,932.426,765.364,0.643,91,5,13,19,29,3,17.2,4,5,34,4,4,5,5,0,0,0,7086.1
22_Tolima_Sanluis,Sandy_Clay_Loam,550.02,501.7,142.418,829.962,931.058,788.64,0.565,96,5,15,19,24,3,18.167,3,4,33,4,4,5,5,0,0,0,7153.5
22_Tolima_Sanluis,Sandy_Clay_Loam,521.06,615.5,214.658,810.643,899.796,685.138,0.737,74,5,6,8,48,3,13.533,4,4,14,2,4,4,0,0,0,0,7520.7
22_Tolima_Sanluis,Sandy_Clay_Loam,532.13,570.4,208.315,801.533,892.707,684.392,0.713,75,5,6,8,47,3,12.122,4,4,10,2,4,4,0,0,0,0,7696.8
22_Tolima_Sanluis,Sandy_Clay_Loam,541.93,569.8,206.571,796.221,891.079,684.508,0.714,77,6,6,8,45,4,11.158,4,4,10,2,4,4,0,0,0,0,7692.1
22_Tolima_Sanluis,Sandy_Clay_Loam,502.44,331.2,148.788,788.96,884.303,735.515,0.361,81,7,8,13,38,4,11.245,4,5,18,2,3,3,11,0,0,0,7109.1
22_Tolima_Sanluis,Sandy_Clay_Loam,506.32,277,129.813,784.44,881.104,751.291,0.307,84,8,8,13,34,2,10.65,4,4,19,2,3,3,10,0,0,0,7075.8
22_Tolima_Sanluis,Sandy_Clay_Loam,523.04,173,94.49,785.721,883.629,789.139,0.184,92,9,8,13,27,1,5.4,4,4,18,2,3,3,9,0,0,0,7033.7
22_Tolima_Sanluis,Sandy_Clay_Loam,581.01,412.2,133.015,936.456,1042.565,909.55,0.381,100,6,13,24,23,2,19,3,3,78,6,10,16,5,0,0,0,7193.2
22_Tolima_Sanluis,Sandy_Clay_Loam,577.28,345.2,117.975,926.527,1030.668,912.693,0.326,102,6,15,29,21,2,19,3,3,75,6,10,16,9,0,0,0,7161.8
22_Tolima_Sanluis,Sandy_Clay_Loam,576.45,336.2,101.981,910.573,1015.261,913.28,0.336,105,6,15,33,17,1,22,3,3,74,6,9,16,11,0,0,0,7245.5
